"","location_name","date","deaths","total_deaths","tests","total_tests","infections","total_infections"
"1089","Alabama","2020-02-04",0,0,0,0,0,0
"1090","Alabama","2020-02-05",0,0,0,0,0,0
"1091","Alabama","2020-02-06",0,0,0,0,0,0
"1092","Alabama","2020-02-07",0,0,0,0,0,0
"1093","Alabama","2020-02-08",0,0,0,0,0,0
"1094","Alabama","2020-02-09",0,0,0,0,0,0
"1095","Alabama","2020-02-10",0,0,0,0,0,0
"1096","Alabama","2020-02-11",0,0,0,0,0,0
"1097","Alabama","2020-02-12",0,0,0,0,0,0
"1098","Alabama","2020-02-13",0,0,0,0,0,0
"1099","Alabama","2020-02-14",0,0,0,0,0,0
"1100","Alabama","2020-02-15",0,0,0,0,0,0
"1101","Alabama","2020-02-16",0,0,0,0,0,0
"1102","Alabama","2020-02-17",0,0,0,0,0,0
"1103","Alabama","2020-02-18",0,0,0,0,0,0
"1104","Alabama","2020-02-19",0,0,0,0,0,0
"1105","Alabama","2020-02-20",0,0,0,0,0,0
"1106","Alabama","2020-02-21",0,0,0,0,0,0
"1107","Alabama","2020-02-22",0,0,0,0,0,0
"1108","Alabama","2020-02-23",0,0,0,0,0,0
"1109","Alabama","2020-02-24",0,0,0,0,0,0
"1110","Alabama","2020-02-25",0,0,0,0,0,0
"1111","Alabama","2020-02-26",0,0,0,0,0,0
"1112","Alabama","2020-02-27",0,0,0,0,0,0
"1113","Alabama","2020-02-28",0,0,0,0,0,0
"1114","Alabama","2020-02-29",0,0,0,0,0,0
"1115","Alabama","2020-03-01",0,0,0,0,0,0
"1116","Alabama","2020-03-02",0,0,0,0,0,0
"1117","Alabama","2020-03-03",0,0,0,0,0,0
"1118","Alabama","2020-03-04",0,0,0,0,0,0
"1119","Alabama","2020-03-05",0,0,0,0,0,0
"1120","Alabama","2020-03-06",0,0,0,0,0,0
"1121","Alabama","2020-03-07",0,0,1.88338814007157,1.88338814007157,0,0
"1122","Alabama","2020-03-08",0,0,2.80294336982976,4.68633150990133,0,0
"1123","Alabama","2020-03-09",0,0,4.46194310823724,9.14827461813857,0,0
"1124","Alabama","2020-03-10",0,0,7.36619534199166,16.5144699601302,0,0
"1125","Alabama","2020-03-11",0,0,12.2486752349898,28.76314519512,0,0
"1126","Alabama","2020-03-12",0,0,20.0510078779455,48.8141530730655,0,0
"1127","Alabama","2020-03-13",0,0,31.797524083757,80.6116771568225,5,5
"1128","Alabama","2020-03-14",0,0,48.3169507847457,128.928627941568,1,6
"1129","Alabama","2020-03-15",0,0,69.9007593533108,198.829387294879,6.00000000000001,12
"1130","Alabama","2020-03-16",0,0,96.2060387243696,295.035426019249,17,29
"1131","Alabama","2020-03-17",0,0,126.65654325612,421.691969275369,10,39
"1132","Alabama","2020-03-18",0,0,161.09063881101,582.782608086379,6.99999999999997,46
"1133","Alabama","2020-03-19",0,0,200.055205652398,782.837813738777,32.0000000000001,78.0000000000001
"1134","Alabama","2020-03-20",0,0,244.458418506984,1027.29623224576,4.99999999999994,83
"1135","Alabama","2020-03-21",0,0,294.865335946081,1322.16156819184,47.9999999999999,131
"1136","Alabama","2020-03-22",0,0,350.938347101199,1673.09991529304,26,157
"1137","Alabama","2020-03-23",0,0,411.367965640382,2084.46788093342,39.0000000000002,196
"1138","Alabama","2020-03-24",0,0,474.300993839552,2558.76887477297,45.9999999999999,242
"1139","Alabama","2020-03-25",1,1,537.965524340448,3096.73439911342,139,381
"1140","Alabama","2020-03-26",0,1,601.140227078768,3697.87462619219,136,517
"1141","Alabama","2020-03-27",3,4,663.337879294743,4361.21250548693,69.9999999999997,587
"1142","Alabama","2020-03-28",0,4,724.830010830583,5086.04251631752,107,694
"1143","Alabama","2020-03-29",6,10,786.67839106535,5872.72090738287,130.999999999999,824.999999999999
"1144","Alabama","2020-03-30",0,10,850.795054700914,6723.51596208378,73.9999999999998,898.999999999999
"1145","Alabama","2020-03-31",13,23,919.884779269398,7643.40074135318,88.0000000000006,986.999999999999
"1146","Alabama","2020-04-01",4,27,997.103916955958,8640.50465830914,72.9999999999997,1060
"1147","Alabama","2020-04-02",5,32,1085.39394443203,9725.89860274117,173,1233
"1148","Alabama","2020-04-03",6,38,1186.65224713834,10912.5508498795,262.000000000001,1495
"1149","Alabama","2020-04-04",6,44,1301.04209411903,12213.5929439985,119,1614
"1150","Alabama","2020-04-05",1,45,1426.76528631949,13640.358230318,151.000000000001,1765
"1151","Alabama","2020-04-06",4,49,1560.44906908946,15200.8072994075,187,1952
"1152","Alabama","2020-04-07",15,64,1698.01885606096,16898.8261554684,217,2169
"1153","Alabama","2020-04-08",2,66,1835.68372054336,18734.5098760118,159,2328
"1154","Alabama","2020-04-09",4,70,1970.67815087751,20705.1880268893,374.999999999999,2703
"1155","Alabama","2020-04-10",10,80,2101.6098606427,22806.797887532,244.000000000002,2947
"1156","Alabama","2020-04-11",12,92,2228.48608691806,25035.2839744501,269.999999999997,3217
"1157","Alabama","2020-04-12",1,93,2352.54375986899,27387.8277343191,346.000000000003,3563
"1158","Alabama","2020-04-13",6,99,2475.96423774045,29863.7919720595,171,3734
"1159","Alabama","2020-04-14",15,114,2601.47693676194,32465.2689088215,219,3953
"1160","Alabama","2020-04-15",4,118,2731.83780074587,35197.1067095673,121.999999999998,4075
"1161","Alabama","2020-04-16",15,133,2869.18176418157,38066.2884737489,270,4345
"1162","Alabama","2020-04-17",15,148,3014.30371793654,41080.5921916854,225.999999999999,4571
"1163","Alabama","2020-04-18",5,153,3165.95727266039,44246.5494643458,141,4712
"1164","Alabama","2020-04-19",4,157,3320.3152507624,47566.8647151082,176.000000000003,4888
"1165","Alabama","2020-04-20",6,163,3470.81343735388,51037.6781524621,166.999999999998,5055
"1166","Alabama","2020-04-21",20,183,3608.72525220374,54646.4034046658,241,5296
"1167","Alabama","2020-04-22",13,196,3724.74502309157,58371.1484277574,275.999999999999,5572
"1168","Alabama","2020-04-23",6,202,3811.42423850384,62182.5726662613,244,5816
"1169","Alabama","2020-04-24",7,209,3865.57475907843,66048.1474253397,16.0000000000009,5832
"1170","Alabama","2020-04-25",0,209,3889.43414698321,69937.5815723229,374.999999999998,6207
"1171","Alabama","2020-04-26",10,219,3889.9241407373,73827.5057130602,63.0000000000018,6270
"1172","Alabama","2020-04-27",9,228,3876.46386137648,77703.9695744367,269.000000000001,6539
"1173","Alabama","2020-04-28",14,242,3858.47635508607,81562.4459295227,211.000000000001,6750
"1174","Alabama","2020-04-29",14,256,3843.55913064175,85406.0050601645,162.000000000002,6912
"1175","Alabama","2020-04-30",16,272,3836.60897126802,89242.6140314325,175.999999999997,7088
"1176","Alabama","2020-05-01",17,289,3839.7322687505,93082.346300183,205.999999999998,7294
"1177","Alabama","2020-05-02",-1,288,3852.65814525123,96935.0044454342,316.999999999999,7611
"1178","Alabama","2020-05-03",2,290,3873.46026490285,100808.464710337,277,7888
"1179","Alabama","2020-05-04",8,298,3899.40738987571,104707.872100213,224.000000000005,8112
"1180","Alabama","2020-05-05",17,315,3927.75006534306,108635.622165556,325.000000000002,8437
"1181","Alabama","2020-05-06",28,343,3956.26654113908,112591.888706695,253.999999999996,8691
"1182","Alabama","2020-05-07",26,369,3983.50574357032,116575.394450265,355.000000000004,9046
"1183","Alabama","2020-05-08",14,383,4008.77122646464,120584.16567673,338.999999999998,9385
"1184","Alabama","2020-05-09",7,390,4031.94431191735,124616.109988647,282.999999999998,9668
"1185","Alabama","2020-05-10",3,393,4053.23361134795,128669.343599995,221.000000000002,9889
"1186","Alabama","2020-05-11",10,403,4072.92907724451,132742.27267724,275.000000000004,10164
"1187","Alabama","2020-05-12",32,435,4091.23088196739,136833.503559207,299.999999999995,10464
"1188","Alabama","2020-05-13",15,450,4108.20320459094,140941.706763798,236.000000000004,10700
"1189","Alabama","2020-05-14",23,473,4123.85296473391,145065.559728532,400.999999999991,11101
"1190","Alabama","2020-05-15",10,483,4138.28487083644,149203.844599368,272.000000000005,11373
"1191","Alabama","2020-05-16",2,485,4151.86570148988,153355.710300858,301.000000000004,11674
"1192","Alabama","2020-05-17",3,488,4165.33933908701,157521.049639945,97.0000000000018,11771
"1193","Alabama","2020-05-18",1,489,4179.8470475853,161700.896687531,314.999999999995,12086
"1194","Alabama","2020-05-19",15,504,4196.81442971103,165897.711117242,290.000000000005,12376
"1195","Alabama","2020-05-20",18,522,4217.70598973952,170115.417106981,675.999999999991,13052
"1196","Alabama","2020-05-21",7,529,4243.73848664608,174359.155593627,236.000000000002,13288
"1197","Alabama","2020-05-22",12,541,4275.75068166499,178634.906275292,382.000000000005,13670
"1198","Alabama","2020-05-23",8,549,4314.43085851157,182949.337133804,447,14117
"1199","Alabama","2020-05-24",2,551,4360.9196459952,187310.256779799,360.999999999991,14478
"1200","Alabama","2020-05-25",15,566,4417.49021898488,191727.746998784,508.000000000002,14986
"1201","Alabama","2020-05-26",14,580,4487.78477820402,196215.531776988,663.999999999998,15650
"1202","Alabama","2020-05-27",3,583,4576.20434497525,200791.736121963,382.000000000002,16032
"1203","Alabama","2020-05-28",8,591,4686.47554503465,205478.211666998,498.000000000011,16530
"1204","Alabama","2020-05-29",19,610,4819.88296458541,210298.094631583,500.999999999996,17031
"1205","Alabama","2020-05-30",8,618,4973.80117960045,215271.895811184,327.999999999996,17359
"1206","Alabama","2020-05-31",12,630,5141.02194916075,220412.917760344,592.999999999993,17952
"1207","Alabama","2020-06-01",16,646,5310.11647352687,225723.034233871,678.000000000011,18630
"1208","Alabama","2020-06-02",7,653,5466.96732794766,231190.001561819,135.999999999996,18766
"1209","Alabama","2020-06-03",0,653,5597.444743022,236787.446304841,85.0000000000073,18851
"1210","Alabama","2020-06-04",0,653,5690.82865277124,242478.274957612,220.999999999996,19072
"1211","Alabama","2020-06-05",23,676,5742.92323644607,248221.198194058,314.999999999989,19387
"1212","Alabama","2020-06-06",13,689,5757.57973158799,253978.777925646,656.000000000004,20043
"1213","Alabama","2020-06-07",3,692,5745.90240473979,259724.680330386,457.000000000007,20500
"1214","Alabama","2020-06-08",26,718,5723.56492289426,265448.24525328,424.999999999993,20925
"1215","Alabama","2020-06-09",11,729,5707.34053233133,271155.585785612,497.000000000011,21422
"1216","Alabama","2020-06-10",15,744,5711.87973548202,276867.465521094,566.999999999996,21989
"1217","Alabama","2020-06-11",11,755,5747.21631392632,282614.68183502,856,22845
"1218","Alabama","2020-06-12",14,769,5817.1677410283,288431.849576048,864.999999999996,23710
"1219","Alabama","2020-06-13",4,773,5918.67330000503,294350.522876053,891.000000000004,24601
"1220","Alabama","2020-06-14",0,773,6042.15459341691,300392.67746947,1014,25615
"1221","Alabama","2020-06-15",1,774,6172.91640435,306565.59387382,657.000000000007,26272
"1222","Alabama","2020-06-16",11,785,6293.59810057034,312859.191974391,639.999999999996,26912
"1223","Alabama","2020-06-17",5,790,6387.50572269229,319246.697697083,399.999999999996,27312
"1224","Alabama","2020-06-18",20,810,6442.30088630961,325688.998583392,894.000000000007,28206
"1225","Alabama","2020-06-19",12,822,6452.92936832781,332141.92795172,795.999999999985,29002
"1226","Alabama","2020-06-20",16,838,6422.56861758502,338564.496569305,546.999999999993,29549
"1227","Alabama","2020-06-21",1,839,6361.07571951941,344925.572288825,472.000000000007,30021
"1228","Alabama","2020-06-22",2,841,6281.68425097001,351207.256539795,433.000000000011,30454
"1229","Alabama","2020-06-23",23,864,6197.37423752307,357404.630777318,642.999999999993,31097
"1230","Alabama","2020-06-24",27,891,6118.11695188712,363522.747729205,966.999999999996,32064
"1231","Alabama","2020-06-25",5,896,6049.45825313574,369572.205982341,1142,33206
"1232","Alabama","2020-06-26",11,907,5992.45837113472,375564.664353475,977.000000000015,34183
"1233","Alabama","2020-06-27",12,919,5944.83686237433,381509.50121585,899.999999999978,35083
"1234","Alabama","2020-06-28",0,919,5903.02986607652,387412.531081926,358.000000000015,35441
"1235","Alabama","2020-06-29",10,929,5954.81082981402,393367.34191174,1733.99999999999,37175
"1236","Alabama","2020-06-30",21,950,6006.59179355152,399373.933705292,870.000000000007,38045
"1237","Alabama","2020-07-01",22,972,6058.37275728907,405432.306462581,917.000000000007,38962
"1238","Alabama","2020-07-02",13,985,6110.15372102657,411542.460183607,1148.99999999999,40111
"1239","Alabama","2020-07-03",21,1006,6161.93468476408,417704.394868371,1754.00000000001,41865
"1633","Alaska","2020-02-04",0,0,0,0,0,0
"1634","Alaska","2020-02-05",0,0,0,0,0,0
"1635","Alaska","2020-02-06",0,0,0,0,0,0
"1636","Alaska","2020-02-07",0,0,0,0,0,0
"1637","Alaska","2020-02-08",0,0,0,0,0,0
"1638","Alaska","2020-02-09",0,0,0,0,0,0
"1639","Alaska","2020-02-10",0,0,0,0,0,0
"1640","Alaska","2020-02-11",0,0,0,0,0,0
"1641","Alaska","2020-02-12",0,0,0,0,0,0
"1642","Alaska","2020-02-13",0,0,0,0,0,0
"1643","Alaska","2020-02-14",0,0,0,0,0,0
"1644","Alaska","2020-02-15",0,0,0,0,0,0
"1645","Alaska","2020-02-16",0,0,0,0,0,0
"1646","Alaska","2020-02-17",0,0,0,0,0,0
"1647","Alaska","2020-02-18",0,0,0,0,0,0
"1648","Alaska","2020-02-19",0,0,0,0,0,0
"1649","Alaska","2020-02-20",0,0,0,0,0,0
"1650","Alaska","2020-02-21",0,0,0,0,0,0
"1651","Alaska","2020-02-22",0,0,0,0,0,0
"1652","Alaska","2020-02-23",0,0,0,0,0,0
"1653","Alaska","2020-02-24",0,0,0,0,0,0
"1654","Alaska","2020-02-25",0,0,0,0,0,0
"1655","Alaska","2020-02-26",0,0,0,0,0,0
"1656","Alaska","2020-02-27",0,0,0,0,0,0
"1657","Alaska","2020-02-28",0,0,0,0,0,0
"1658","Alaska","2020-02-29",0,0,0,0,0,0
"1659","Alaska","2020-03-01",0,0,0,0,0,0
"1660","Alaska","2020-03-02",0,0,0,0,0,0
"1661","Alaska","2020-03-03",0,0,0,0,0,0
"1662","Alaska","2020-03-04",0,0,0,0,0,0
"1663","Alaska","2020-03-05",0,0,0,0,0,0
"1664","Alaska","2020-03-06",0,0,7.17981352721169,7.17981352721169,0,0
"1665","Alaska","2020-03-07",0,0,8.67985179942967,15.8596653266414,0,0
"1666","Alaska","2020-03-08",0,0,10.8278442241275,26.6875095507689,0,0
"1667","Alaska","2020-03-09",0,0,13.7746792593661,40.462188810135,0,0
"1668","Alaska","2020-03-10",0,0,17.6754089879705,58.1375977981055,0,0
"1669","Alaska","2020-03-11",0,0,22.6912321524279,80.8288299505334,0,0
"1670","Alaska","2020-03-12",0,0,28.9897059547225,109.818535905256,0,0
"1671","Alaska","2020-03-13",0,0,36.7254640592924,146.543999964548,1,1
"1672","Alaska","2020-03-14",0,0,46.0078066566196,192.551806621168,0,1
"1673","Alaska","2020-03-15",0,0,56.9027984369514,249.454605058119,0,1
"1674","Alaska","2020-03-16",0,0,69.5202988471554,318.974903905275,0,1
"1675","Alaska","2020-03-17",0,0,84.163595146465,403.13849905174,2,3
"1676","Alaska","2020-03-18",0,0,101.428004870437,504.566503922177,3,6
"1677","Alaska","2020-03-19",0,0,122.126259515362,626.692763437539,3,9
"1678","Alaska","2020-03-20",0,0,147.008084606404,773.700848043943,3.00000000000001,12
"1679","Alaska","2020-03-21",0,0,176.350288212994,950.051136256937,2.99999999999999,15
"1680","Alaska","2020-03-22",0,0,209.579898037272,1159.63103429421,3,18
"1681","Alaska","2020-03-23",0,0,245.128424161919,1404.75945845613,12,30
"1682","Alaska","2020-03-24",0,0,280.656348099183,1685.41580655531,4.00000000000001,34
"1683","Alaska","2020-03-25",1,1,313.609531859512,1999.02533841482,7,41
"1684","Alaska","2020-03-26",0,1,341.890022685928,2340.91536110075,15,56
"1685","Alaska","2020-03-27",0,1,364.342673923094,2705.25803502384,2.00000000000001,58
"1686","Alaska","2020-03-28",1,2,380.83519375888,3086.09322878272,27,85
"1687","Alaska","2020-03-29",0,2,391.903848538677,3477.9970773214,17,102
"1688","Alaska","2020-03-30",1,3,398.18220958436,3876.17928690576,12.0000000000001,114
"1689","Alaska","2020-03-31",0,3,399.952821529983,4276.13210843575,5,119
"1690","Alaska","2020-04-01",0,3,397.077979119245,4673.21008755499,13,132
"1691","Alaska","2020-04-02",0,3,389.324273831585,5062.53436138657,11,143
"1692","Alaska","2020-04-03",0,3,376.857474407227,5439.3918357938,14,157
"1693","Alaska","2020-04-04",2,5,360.597929690937,5799.98976548474,13.9999999999998,171
"1694","Alaska","2020-04-05",1,6,342.237623106341,6142.22738859108,14,185
"1695","Alaska","2020-04-06",0,6,323.937380155655,6466.16476874673,5.00000000000009,190
"1696","Alaska","2020-04-07",0,6,307.873165405638,6774.03793415237,22.9999999999999,213
"1697","Alaska","2020-04-08",1,7,295.828092911445,7069.86602706382,13,226
"1698","Alaska","2020-04-09",0,7,288.957724246,7358.82375130982,9.00000000000034,235
"1699","Alaska","2020-04-10",0,7,287.780421343338,7646.60417265316,10.9999999999997,246
"1700","Alaska","2020-04-11",1,8,292.387680853772,7938.99185350693,11.0000000000002,257
"1701","Alaska","2020-04-12",0,8,302.837478555299,8241.82933206223,15,272
"1702","Alaska","2020-04-13",0,8,319.627233579408,8561.45656564163,4.99999999999989,277
"1703","Alaska","2020-04-14",1,9,344.05383413814,8905.51039977977,8.00000000000006,285
"1704","Alaska","2020-04-15",0,9,378.244052544661,9283.75445232444,8.00000000000006,293
"1705","Alaska","2020-04-16",0,9,424.729526872477,9708.48397919691,6.99999999999983,300
"1706","Alaska","2020-04-17",0,9,485.571711207777,10194.0556904047,9.00000000000017,309
"1707","Alaska","2020-04-18",0,9,561.14556569821,10755.2012561029,5.00000000000011,314
"1708","Alaska","2020-04-19",0,9,648.881828941535,11404.0830850444,4.99999999999972,319
"1709","Alaska","2020-04-20",0,9,742.531767215986,12146.6148522604,2,321
"1710","Alaska","2020-04-21",0,9,832.647727961353,12979.2625802218,8.00000000000006,329
"1711","Alaska","2020-04-22",0,9,908.601644340941,13887.8642245627,5.99999999999994,335
"1712","Alaska","2020-04-23",0,9,961.658912972828,14849.5231375355,2,337
"1713","Alaska","2020-04-24",0,9,987.765245573968,15837.2883831095,2.00000000000023,339
"1714","Alaska","2020-04-25",0,9,988.595151770078,16825.8835348796,0,339
"1715","Alaska","2020-04-26",0,9,970.347295674171,17796.2308305538,0.999999999999943,340
"1716","Alaska","2020-04-27",0,9,941.177815674817,18737.4086462286,5.00000000000006,345
"1717","Alaska","2020-04-28",0,9,908.731248132106,19646.1398943607,6,351
"1718","Alaska","2020-04-29",0,9,878.701748462902,20524.8416428236,3.99999999999989,355
"1719","Alaska","2020-04-30",0,9,854.457545206529,21379.2991880301,0,355
"1720","Alaska","2020-05-01",0,9,837.331147550425,22216.6303355805,8.99999999999989,364
"1721","Alaska","2020-05-02",0,9,827.203316582432,23043.833652163,1.00000000000006,365
"1722","Alaska","2020-05-03",0,9,823.18724835707,23867.02090052,3.00000000000011,368
"1723","Alaska","2020-05-04",0,9,824.275333772586,24691.2962342926,2.00000000000006,370
"1724","Alaska","2020-05-05",0,9,829.794314632048,25521.0905489247,0.999999999999773,371
"1725","Alaska","2020-05-06",1,10,839.5356663042,26360.6262152289,1.00000000000023,372
"1726","Alaska","2020-05-07",0,10,853.568566748256,27214.1947819771,1.99999999999994,374
"1727","Alaska","2020-05-08",0,10,871.903480891022,28086.0982628682,2.99999999999994,377
"1728","Alaska","2020-05-09",0,10,894.231202301609,28980.3294651698,1.00000000000006,378
"1729","Alaska","2020-05-10",0,10,919.876806571805,29900.2062717416,0.999999999999886,379
"1730","Alaska","2020-05-11",0,10,947.95660436643,30848.162876108,0,379
"1731","Alaska","2020-05-12",0,10,977.614686021152,31825.7775621291,4.00000000000023,383
"1732","Alaska","2020-05-13",0,10,1008.19750660324,32833.9750687324,0,383
"1733","Alaska","2020-05-14",0,10,1039.29448962327,33873.2695583557,0,383
"1734","Alaska","2020-05-15",0,10,1070.65902804624,34943.9285864019,4.99999999999983,388
"1735","Alaska","2020-05-16",0,10,1102.07274567893,36046.0013320808,0,388
"1736","Alaska","2020-05-17",0,10,1133.21413721094,37179.2154692918,0,388
"1737","Alaska","2020-05-18",0,10,1163.57724913554,38342.7927184273,0,388
"1738","Alaska","2020-05-19",0,10,1192.47835031633,39535.2710687436,12.0000000000002,400
"1739","Alaska","2020-05-20",0,10,1219.17545273217,40754.4465214758,0.999999999999773,401
"1740","Alaska","2020-05-21",0,10,1243.08912606523,41997.535647541,0,401
"1741","Alaska","2020-05-22",0,10,1264.05928159582,43261.5949291369,2.00000000000017,403
"1742","Alaska","2020-05-23",0,10,1282.5471228136,44544.1420519505,4,407
"1743","Alaska","2020-05-24",0,10,1299.70707158199,45843.8491235324,0,407
"1744","Alaska","2020-05-25",0,10,1317.29847413913,47161.1475976716,0.999999999999716,408
"1745","Alaska","2020-05-26",0,10,1337.43409074464,48498.5816884162,2.00000000000023,410
"1746","Alaska","2020-05-27",0,10,1362.18573086358,49860.7674192798,1.00000000000006,411
"1747","Alaska","2020-05-28",0,10,1393.08778088559,51253.8552001654,12.9999999999998,424
"1748","Alaska","2020-05-29",0,10,1430.61388903267,52684.4690891981,5.00000000000006,429
"1749","Alaska","2020-05-30",0,10,1473.7075813257,54158.1766705238,3.99999999999989,433
"1750","Alaska","2020-05-31",0,10,1519.46318911044,55677.6398596342,26.0000000000002,459
"1751","Alaska","2020-06-01",0,10,1563.093529402,57240.7333890362,7.00000000000017,466
"1752","Alaska","2020-06-02",0,10,1598.41341454656,58839.1468035828,19.9999999999997,486
"1753","Alaska","2020-06-03",0,10,1619.03560010273,60458.1824036855,18.0000000000002,504
"1754","Alaska","2020-06-04",0,10,1620.19382384291,62078.3762275284,7.99999999999989,512
"1755","Alaska","2020-06-05",0,10,1600.59546587758,63678.971693406,11.0000000000002,523
"1756","Alaska","2020-06-06",0,10,1563.4478025855,65242.4194959915,12.0000000000001,535
"1757","Alaska","2020-06-07",0,10,1516.09630781338,66758.5158038049,7.99999999999955,543
"1758","Alaska","2020-06-08",0,10,1468.44745344953,68226.9632572544,19.0000000000005,562.000000000001
"1759","Alaska","2020-06-09",1,11,1430.85913140545,69657.8223886598,9.99999999999966,572
"1760","Alaska","2020-06-10",0,11,1412.236980632,71070.0593692918,19.9999999999999,592
"1761","Alaska","2020-06-11",0,11,1418.72522928529,72488.7845985771,17.0000000000002,609
"1762","Alaska","2020-06-12",1,12,1453.0545446596,73941.8391432367,15,624
"1763","Alaska","2020-06-13",0,12,1514.44204425427,75456.281187491,28.9999999999999,653
"1764","Alaska","2020-06-14",0,12,1599.04621231055,77055.3273998016,6.99999999999989,660
"1765","Alaska","2020-06-15",0,12,1701.01533559452,78756.3427353961,3.00000000000011,663
"1766","Alaska","2020-06-16",0,12,1813.98133789727,80570.3240732933,12.0000000000001,675
"1767","Alaska","2020-06-17",0,12,1932.47470099894,82502.7987742923,19.9999999999998,695
"1768","Alaska","2020-06-18",0,12,2052.69090747696,84555.4896817692,12.0000000000005,707.000000000001
"1769","Alaska","2020-06-19",0,12,2172.38923819831,86727.8789199676,12.9999999999998,720
"1770","Alaska","2020-06-20",0,12,2290.1719476325,89018.0508676,21.0000000000003,741.000000000001
"1771","Alaska","2020-06-21",0,12,2404.57359185188,91422.6244594519,10.9999999999997,752
"1772","Alaska","2020-06-22",0,12,2513.3834031166,93936.0078625685,5.99999999999989,758
"1773","Alaska","2020-06-23",0,12,2613.56787638271,96549.5757389512,2.00000000000011,760
"1774","Alaska","2020-06-24",0,12,2702.01340342439,99251.5891423756,29.0000000000002,789.000000000001
"1775","Alaska","2020-06-25",0,12,2776.88908486649,102028.478227242,24,813.000000000001
"1776","Alaska","2020-06-26",2,14,2838.86499616133,104867.343223403,19.9999999999999,833
"1777","Alaska","2020-06-27",0,14,2891.25276060718,107758.595984011,18,851
"1778","Alaska","2020-06-28",0,14,2938.71495564798,110697.310939659,29.0000000000002,880.000000000001
"1779","Alaska","2020-06-29",0,14,2964.26899874058,113661.579938399,20.9999999999993,901
"1780","Alaska","2020-06-30",0,14,2989.82304183316,116651.402980232,36,937
"1781","Alaska","2020-07-01",0,14,3015.37708492576,119666.780065158,38.0000000000003,975
"1782","Alaska","2020-07-02",0,14,3040.93112801835,122707.711193176,39.0000000000002,1014
"1783","Alaska","2020-07-03",1,15,3066.48517111094,125774.196364287,45.9999999999995,1060
"4897","Arizona","2020-02-04",0,0,0.404122303889542,0.404122303889542,0,0
"4898","Arizona","2020-02-05",0,0,0.453811635189952,0.857933939079494,0,0
"4899","Arizona","2020-02-06",0,0,0.502983814777842,1.36091775385734,0,0
"4900","Arizona","2020-02-07",0,0,0.551838175553363,1.9127559294107,0,0
"4901","Arizona","2020-02-08",0,0,0.600532089460953,2.51328801887165,0,0
"4902","Arizona","2020-02-09",0,0,0.649200347225104,3.16248836609676,0,0
"4903","Arizona","2020-02-10",0,0,0.697996443618085,3.86048480971484,0,0
"4904","Arizona","2020-02-11",0,0,0.747115022887222,4.60759983260206,0,0
"4905","Arizona","2020-02-12",0,0,0.796778647550612,5.40437848015268,0,0
"4906","Arizona","2020-02-13",0,0,0.847190018447065,6.25156849859974,0,0
"4907","Arizona","2020-02-14",0,0,0.898471436182073,7.15003993478181,0,0
"4908","Arizona","2020-02-15",0,0,0.950625958222354,8.10066589300417,0,0
"4909","Arizona","2020-02-16",0,0,1.00354583071747,9.10421172372164,0,0
"4910","Arizona","2020-02-17",0,0,1.05706482481531,10.1612765485369,0,0
"4911","Arizona","2020-02-18",0,0,1.11102850517315,11.2723050537101,0,0
"4912","Arizona","2020-02-19",0,0,1.1653689042444,12.4376739579545,0,0
"4913","Arizona","2020-02-20",0,0,1.22023947321597,13.6579134311705,0,0
"4914","Arizona","2020-02-21",0,0,1.27635092751673,14.9342643586872,0,0
"4915","Arizona","2020-02-22",0,0,1.33565706270509,16.2699214213923,0,0
"4916","Arizona","2020-02-23",0,0,1.40234053734885,17.6722619587411,0,0
"4917","Arizona","2020-02-24",0,0,1.48371751571054,19.1559794744517,0,0
"4918","Arizona","2020-02-25",0,0,1.59046103695264,20.7464405114043,0,0
"4919","Arizona","2020-02-26",0,0,1.73574672431185,22.4821872357162,0,0
"4920","Arizona","2020-02-27",0,0,1.93337512099516,24.4155623567113,0,0
"4921","Arizona","2020-02-28",0,0,2.19547130168842,26.6110336583997,0,0
"4922","Arizona","2020-02-29",0,0,2.53097841278259,29.1420120711823,0,0
"4923","Arizona","2020-03-01",0,0,2.94681813512741,32.0888302063097,0,0
"4924","Arizona","2020-03-02",0,0,3.45292501136612,35.5417552176759,0,0
"4925","Arizona","2020-03-03",0,0,4.06943975928947,39.6111949769653,0.999999999999998,0.999999999999998
"4926","Arizona","2020-03-04",0,0,4.8310715815495,44.4422665585148,0,0.999999999999998
"4927","Arizona","2020-03-05",0,0,5.78377797051637,50.2260445290312,0,0.999999999999998
"4928","Arizona","2020-03-06",0,0,6.97302067145207,57.1990652004833,1,2
"4929","Arizona","2020-03-07",0,0,8.42838573502292,65.6274509355062,2,4
"4930","Arizona","2020-03-08",0,0,10.1541992760369,75.7816502115431,0,4
"4931","Arizona","2020-03-09",0,0,12.1355326093032,87.9171828208463,0,4
"4932","Arizona","2020-03-10",0,0,14.3594921755265,102.276674996373,1,5
"4933","Arizona","2020-03-11",0,0,16.8392954468633,119.115970443236,3,8
"4934","Arizona","2020-03-12",0,0,19.6332601188948,138.749230562131,0,8
"4935","Arizona","2020-03-13",0,0,22.8774082012887,161.62663876342,0,8
"4936","Arizona","2020-03-14",0,0,26.8790151145582,188.505653877978,3.00000000000001,11
"4937","Arizona","2020-03-15",0,0,32.3213245076301,220.826978385608,1,12
"4938","Arizona","2020-03-16",0,0,40.6302281179852,261.457206503593,4.99999999999999,17
"4939","Arizona","2020-03-17",0,0,54.6098860775164,316.067092581109,2.00000000000001,19
